"";"genre_Adventure";"genre_Action";"genre_Comedy";"genre_Drama";"genre_Film_Noir";"genre_Romance";"genre_Sci_Fi";"genre_Thriller";"genre_Animation";"genre_Western";"genre_IMAX";"genre_Documentary";"genre_War";"genre_Musical";"genre_Children";"genre_Fantasy";"genre_Horror";"genre_Crime";"genre_Mystery";"user_547";"user_195";"user_384";"user_463";"user_all"
"212";0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;293,333333333333;293,333333333333;293,333333333333;293,333333333333;293,333333333333
"213";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;340;340;340;340;340
"214";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;350;350;350;350;350
"215";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;375;375;375;375;375
"216";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;400;400;400;400;400
"217";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;300;300;300;300;300
"218";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;300;300;300;300;300
"219";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;200;404,098360655738;404,098360655738;404,098360655738
"220";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;400;365,116279069767;365,116279069767;365,116279069767;365,116279069767
"221";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315,384615384615;315,384615384615;315,384615384615;315,384615384615;315,384615384615
"222";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;337,5;337,5;337,5;337,5;337,5
"223";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;325;325;325;325;325
"224";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"225";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;306,09756097561;306,09756097561;306,09756097561;306,09756097561;306,09756097561
"226";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;50;339,6;339,6;339,6;339,6
"227";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"228";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;220;220;220;220
"229";0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;270,238095238095;270,238095238095;270,238095238095;270,238095238095;270,238095238095
"230";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;357,692307692308;357,692307692308;357,692307692308;357,692307692308;357,692307692308
"231";1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;250;200;250;250;250
"232";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;370;370;370;370;370
"233";1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;422,164948453608;500;450;500;422,164948453608
"234";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;371,56862745098;371,56862745098;371,56862745098;371,56862745098
"235";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;385;385;385;385;385
"236";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"237";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;450;450;450;450
"238";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;400;387,903225806452;387,903225806452;387,903225806452;387,903225806452
"239";0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;400;348,630136986301;348,630136986301;400;348,630136986301
"240";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273,076923076923;273,076923076923;273,076923076923;273,076923076923;273,076923076923
"241";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;425;425;425;425;425
"242";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;366,666666666667;366,666666666667;366,666666666667;366,666666666667;366,666666666667
"243";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;322,222222222222;322,222222222222;322,222222222222;322,222222222222;322,222222222222
"244";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"245";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"246";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;312,962962962963;312,962962962963;312,962962962963;312,962962962963;312,962962962963
"247";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;266,666666666667;266,666666666667;266,666666666667;266,666666666667;266,666666666667
"248";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280;280;280;280;280
"249";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;286,363636363636;286,363636363636;286,363636363636;286,363636363636;286,363636363636
"250";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335,714285714286;335,714285714286;335,714285714286;335,714285714286;335,714285714286
"251";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"252";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;287,5;287,5;287,5;287,5
"253";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;411,363636363636;411,363636363636;411,363636363636;411,363636363636;411,363636363636
"254";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;350;300;386,111111111111;386,111111111111;386,111111111111
"255";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;328,409090909091;328,409090909091;328,409090909091;328,409090909091;328,409090909091
"256";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;300;300;300;300;300
"257";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;400;400;400;400;400
"258";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;320;320;320;320;320
"259";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;400;300;450;200;333,644859813084
"260";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;150;346,428571428571;346,428571428571;346,428571428571;346,428571428571
"261";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;393,75;393,75;393,75;393,75;393,75
"262";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;200;200;200;200;200
"263";0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;330,909090909091;330,909090909091;330,909090909091;300;330,909090909091
"264";0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;407,19696969697;407,19696969697;407,19696969697;400;407,19696969697
"265";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;333,333333333333;333,333333333333;333,333333333333;333,333333333333;333,333333333333
"266";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"267";0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;500;300;450;300;425,617283950617
"268";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;375;375;375;375;375
"269";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;375;375;375;375
"270";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;500;500;500;500;500
"271";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;371,428571428571;371,428571428571;371,428571428571;371,428571428571;371,428571428571
"272";0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;318,75;200;300;318,75;318,75
"273";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;333,333333333333;333,333333333333;333,333333333333;333,333333333333;333,333333333333
"274";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;275;275;275;275;275
"275";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;417,1875;417,1875;417,1875;417,1875;417,1875
"276";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;414,516129032258;414,516129032258;414,516129032258;414,516129032258
"277";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;415,909090909091;415,909090909091;415,909090909091;415,909090909091
"278";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;500;500;500;500
"279";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;360;360;360;360
"280";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;271,428571428571;271,428571428571;271,428571428571;271,428571428571;271,428571428571
"281";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;394,117647058824;394,117647058824;394,117647058824;394,117647058824;394,117647058824
"282";0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;290,909090909091;290,909090909091;250;290,909090909091;290,909090909091
"283";1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;336,896551724138;336,896551724138;336,896551724138;400;336,896551724138
"284";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;296,428571428571;296,428571428571;296,428571428571;296,428571428571;296,428571428571
"285";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;500;300;448,713826366559;500;448,713826366559
"286";0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;397,368421052632;397,368421052632;397,368421052632;397,368421052632;397,368421052632
"287";0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;275;275;275;275;275
"288";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;364,285714285714;364,285714285714;364,285714285714;364,285714285714;364,285714285714
"289";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;364,285714285714;364,285714285714;364,285714285714;364,285714285714;364,285714285714
"290";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;333,333333333333;333,333333333333;333,333333333333;333,333333333333;333,333333333333
"291";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"292";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;407,142857142857;407,142857142857;407,142857142857;407,142857142857;407,142857142857
"293";0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;275;275;275;275;275
"294";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;362,5;362,5;362,5;362,5;362,5
"295";1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;335,087719298246;335,087719298246;335,087719298246;300;335,087719298246
"296";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;270;100;270;270;270
"297";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"298";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;320;320;320;320;320
"299";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;332;332;332;332;332
"300";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;307,142857142857;307,142857142857;307,142857142857;307,142857142857
"301";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;300;300;300;300;300
"302";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;300;300;300;300;300
"303";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;379,545454545455;379,545454545455;379,545454545455;379,545454545455
"304";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;280;280;280;280;280
"305";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;344,059405940594;344,059405940594;344,059405940594;300;344,059405940594
"306";1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;300;300;300;300;300
"307";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;450;450;450;450
"308";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;343,75;343,75;343,75;343,75
"309";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;300;300;300;300;300
"310";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;287,142857142857;350;287,142857142857;287,142857142857
"311";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;375;375;375;375
"312";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;300;300;300;300;300
"313";0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;385,714285714286;385,714285714286;385,714285714286;385,714285714286;385,714285714286
"314";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393,75;393,75;393,75;393,75;393,75
"315";0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;350;300;378,695652173913;300;378,695652173913
"316";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;300;332,857142857143;332,857142857143;300;332,857142857143
"317";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;319,230769230769;319,230769230769;319,230769230769;319,230769230769;319,230769230769
"318";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335,714285714286;335,714285714286;335,714285714286;335,714285714286;335,714285714286
"319";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;358,955223880597;358,955223880597;350;400;358,955223880597
"320";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"321";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;220,512820512821;220,512820512821;220,512820512821;220,512820512821;220,512820512821
"322";0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;200;200;300;300;405,425219941349
"323";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;450;368,44262295082;368,44262295082;400;368,44262295082
"324";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242,857142857143;242,857142857143;242,857142857143;242,857142857143;242,857142857143
"325";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"326";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;338;250;338;338
"327";1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;345;345;345;345;345
"328";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;450;450;450;450
"329";1;0;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;377,75;377,75;300;377,75;377,75
"330";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;300;300;300;300
"331";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;327,272727272727;327,272727272727;327,272727272727;327,272727272727;327,272727272727
"332";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;307,006369426752;307,006369426752;350;307,006369426752;307,006369426752
"333";1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;353,521126760563;300;353,521126760563;353,521126760563;353,521126760563
"334";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;305,555555555556;305,555555555556;305,555555555556;305,555555555556
"335";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;305,223880597015;305,223880597015;305,223880597015;305,223880597015
"336";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;325;325;325;325
"337";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;200;305,882352941176;300;305,882352941176;305,882352941176
"338";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;300;413,888888888889;413,888888888889;413,888888888889;413,888888888889
"339";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;210;210;210;210;210
"340";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;366,666666666667;366,666666666667;366,666666666667;366,666666666667;366,666666666667
"341";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;342,553191489362;342,553191489362;342,553191489362;342,553191489362;342,553191489362
"342";0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;200;300;400;300;356,666666666667
"343";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;325;325;325;325;325
"344";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;326,190476190476;200;350;326,190476190476;326,190476190476
"345";1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;300;300;450;400;351,515151515152
"346";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;300;313,793103448276;313,793103448276;313,793103448276;313,793103448276
"347";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;310,526315789474;310,526315789474;310,526315789474;310,526315789474;310,526315789474
"348";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;311,538461538462;311,538461538462;311,538461538462;311,538461538462;311,538461538462
"349";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;325;325;325;325;325
"350";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;366,666666666667;366,666666666667;366,666666666667;366,666666666667;366,666666666667
"351";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;366,666666666667;366,666666666667;366,666666666667;366,666666666667;366,666666666667
"352";0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;400;400;400;400;400
"353";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;350;410;410;410;410
"354";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;300;300;300;300;300
"355";1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;266,666666666667;266,666666666667;266,666666666667;266,666666666667;266,666666666667
"356";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;210;210;250;210;210
"357";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"358";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;231,25;100;231,25;231,25;231,25
"359";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;305;305;305;305;305
"360";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"361";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;250;250;250;250;250
"362";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;315,068493150685;315,068493150685;315,068493150685;315,068493150685;315,068493150685
"363";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;354;354;354;354
"364";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230,769230769231;230,769230769231;230,769230769231;230,769230769231;230,769230769231
"365";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"366";0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;283,333333333333;283,333333333333;283,333333333333;283,333333333333;283,333333333333
"367";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;325;325;325;325;325
"368";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;361,538461538462;361,538461538462;361,538461538462;361,538461538462;361,538461538462
"369";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"370";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;260;260;260;260;260
"371";0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;263,157894736842;100;300;263,157894736842;263,157894736842
"372";1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;300;300;300;300;300
"373";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;372,222222222222;372,222222222222;372,222222222222;372,222222222222;372,222222222222
"374";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;339,285714285714;339,285714285714;339,285714285714;339,285714285714;339,285714285714
"375";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"376";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;387,5;387,5;387,5;387,5;387,5
"377";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;316,666666666667;300;316,666666666667;316,666666666667;316,666666666667
"378";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;242,857142857143;242,857142857143;242,857142857143;242,857142857143;242,857142857143
"379";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;371,739130434783;371,739130434783;371,739130434783;371,739130434783
"380";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255,555555555556;255,555555555556;255,555555555556;255,555555555556;255,555555555556
"381";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;367,1875;367,1875;367,1875;367,1875;367,1875
"382";1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;265,079365079365;265,079365079365;265,079365079365;265,079365079365;265,079365079365
"383";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;285,714285714286;285,714285714286;285,714285714286;285,714285714286;285,714285714286
"384";1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;150;308,490566037736;400;308,490566037736;308,490566037736
"385";0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;246,363636363636;246,363636363636;246,363636363636;246,363636363636;246,363636363636
"386";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;220;220;220;220;220
"387";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;275;275;275;275;275
"388";0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"389";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;100;100
"390";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;350;356,111111111111;356,111111111111;356,111111111111;356,111111111111
"391";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;366,216216216216;366,216216216216;366,216216216216;366,216216216216
"392";1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;296,842105263158;296,842105263158;400;200;296,842105263158
"393";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;266,666666666667;200;266,666666666667;266,666666666667;266,666666666667
"394";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"395";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;311,111111111111;311,111111111111;311,111111111111;311,111111111111;311,111111111111
"396";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"397";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"398";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;359,090909090909;359,090909090909;359,090909090909;359,090909090909
"399";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"400";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;343,75;343,75;343,75;343,75;343,75
"401";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;300;342,857142857143;342,857142857143;342,857142857143;342,857142857143
"402";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"403";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;240;240;240;240;240
"404";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;250;347,272727272727;300;300;347,272727272727
"405";1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;283,870967741935;283,870967741935;283,870967741935;283,870967741935;283,870967741935
"406";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;333,333333333333;333,333333333333;333,333333333333;333,333333333333;333,333333333333
"407";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;400;400;300;300;395,305164319249
"408";0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;375;375;375;375;375
"409";1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;350;350;350;350;350
"410";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"411";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;330;330;330;330
"412";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;342,857142857143;342,857142857143;342,857142857143;342,857142857143;342,857142857143
"413";1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;311,111111111111;311,111111111111;311,111111111111;311,111111111111;311,111111111111
"414";0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;350;350;350;350;350
"415";0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;316,949152542373;316,949152542373;400;316,949152542373;316,949152542373
"416";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;333,333333333333;333,333333333333;333,333333333333;333,333333333333;333,333333333333
"417";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;330,30303030303;330,30303030303;330,30303030303;330,30303030303;330,30303030303
"418";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;312,5;312,5;312,5;312,5;312,5
"419";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;200;200;200;200
"420";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;387,755102040816;300;387,755102040816;387,755102040816;387,755102040816
"421";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"422";0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;100;100;100;100;100
"423";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;400;386,25;386,25;300;386,25
"424";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;420,967741935484;420,967741935484;420,967741935484;420,967741935484
"425";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"426";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;450;359,375;359,375;359,375;359,375
"427";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;325;325;325;325;325
"428";1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;300;400;350;400;370,620437956204
"429";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;334,375;334,375;300;334,375;334,375
"430";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;285;285;285;285;285
"431";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;275;275;275;275;275
"432";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;275;275;275;275;275
"433";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;288,679245283019;200;400;288,679245283019;288,679245283019
